Toy Story	3445	4	967279891
Toy Story	3447	4	967261679
Toy Story	3450	3	967243707
Toy Story	3453	4	967240699
Toy Story	3454	5	968188903
Toy Story	3458	5	967223031
Jumanji	3458	4	967224545
Toy Story	3462	4	967175994
Jumanji	3462	2	967177850
Grumpier old man	3462	2	999308275
Toy Story	3464	4	967246806
Toy Story	3465	5	967170089
Toy Story	3469	4	967156751
Toy Story	3470	5	967149657
Toy Story	3471	3	1002608018
Jumanji	3471	3	973298526
Grumpier old man	3471	3	972122836
Toy Story	3475	4	974770250
Grumpier old man	3475	2	1015737513
Toy Story	3476	4	967128653
Grumpier old man	3476	5	968953563
Grumpier old man	3477	4	967126865
Toy Story	3479	3	967089268
Toy Story	3483	4	967070958
Jumanji	3483	2	967070360
Toy Story	3484	4	967063403
Toy Story	3486	5	967059691
Toy Story	3490	3	967048386
Toy Story	3491	4	967066460
Jumanji	3491	5	967069850
Toy Story	3498	3	966998528
Toy Story	3499	5	966996868
Toy Story	3501	5	966996544
Jumanji	3501	3	966996760
Toy Story	3502	4	966992534
Toy Story	3503	4	969651609
Jumanji	3503	4	988272498
Grumpier old man	3506	4	966978390
Toy Story	3507	4	966997339
Jumanji	3507	1	967154457
Grumpier old man	3507	4	967066056
Toy Story	3509	4	967479759
Jumanji	3509	2	966975066
Toy Story	3510	4	967046625
Toy Story	3511	4	966978803
Jumanji	3511	4	966974971
Toy Story	3512	3	967152723
Jumanji	3512	3	966975849
Toy Story	3513	5	966973908
Toy Story	3515	5	967060931
Toy Story	3518	4	968171180
Grumpier old man	3518	2	969288894
Toy Story	3519	4	968601796
Grumpier old man	3519	3	967573352
Toy Story	3521	5	966920461
Jumanji	3522	3	966914054
Toy Story	3526	5	966903972
Grumpier old man	3526	3	966905698
Toy Story	3527	5	966904109
Toy Story	3532	3	978227875
Toy Story	3533	3	967502996
Toy Story	3536	4	966886089
Toy Story	3538	5	966883915
Toy Story	3539	4	966928538
Jumanji	3539	4	966928448
Toy Story	3540	4	966882736
Jumanji	3540	4	966883064
Toy Story	3550	3	966999783
Jumanji	3555	4	966809341
Jumanji	3556	3	966808246
Toy Story	3557	5	966805077
Toy Story	3558	4	966803469
Toy Story	3559	4	966796159
Toy Story	3560	5	998254574
Toy Story	3561	3	967059461
Toy Story	3562	5	1023984367
Grumpier old man	3562	2	966793627
Jumanji	3565	2	966780885
Toy Story	3567	4	966751889
Toy Story	3569	3	968211958
Jumanji	3569	1	967142327
Toy Story	3572	5	966735240
Toy Story	3573	3	966735326
Toy Story	3576	5	966718959
Jumanji	3576	4	966723297
Grumpier old man	3576	4	966724144
Grumpier old man	3577	4	966712000
Jumanji	3578	4	966712025
Toy Story	3579	4	966709467
Jumanji	3582	4	966699287
Toy Story	3589	4	966657476
Grumpier old man	3589	2	966659678
Toy Story	3590	5	966653087
Jumanji	3590	4	966654756
Grumpier old man	3590	3	966656771
Jumanji	3591	4	966646377
Grumpier old man	3591	3	966646732
Toy Story	3592	5	966643231
Toy Story	3593	5	966634998
Toy Story	3594	5	966634231
Toy Story	3596	5	966631370
Toy Story	3597	5	966629219
Toy Story	3599	4	971124294
Toy Story	3600	5	966626234
Grumpier old man	3600	3	966620191
Toy Story	3601	5	966882903
Toy Story	3608	5	966612354
Toy Story	3609	5	966614873
Jumanji	3609	4	966614715
Grumpier old man	3609	3	966615509
Jumanji	3610	4	974823099
Toy Story	3611	4	966613281
Toy Story	3614	3	966605283
Toy Story	3615	3	966602586
Toy Story	3617	1	966601615
Toy Story	3618	2	967120822
Jumanji	3618	3	966865248
Jumanji	3620	3	972784839
Grumpier old man	3620	1	972867569
Toy Story	3621	2	966577522
Toy Story	3622	2	966570162
Toy Story	3624	5	966622905
Jumanji	3624	4	966562424
Toy Story	3626	4	966594018
Jumanji	3626	4	966612591
Grumpier old man	3626	5	966597497
Toy Story	3639	3	966488539
Toy Story	3645	3	966468522
Toy Story	3648	4	994800268
Jumanji	3648	3	994802445
Grumpier old man	3648	4	994802771
Toy Story	3650	4	970773934
Jumanji	3650	1	966459984
Toy Story	3652	5	966460512
Jumanji	3655	2	966452388
Toy Story	3661	4	966432529
Toy Story	3665	5	973902905
Toy Story	3667	2	966385079
Jumanji	3667	4	966385333
Toy Story	3669	4	966378706
Grumpier old man	3669	3	966380572
Toy Story	3675	5	966362337
Jumanji	3675	3	966364686
Toy Story	3676	5	966363845
Jumanji	3676	3	966361977
Toy Story	3679	4	966447126
Toy Story	3681	5	966355506
Toy Story	3683	4	966352670
Toy Story	3685	3	966950499
Toy Story	3686	5	966346371
Toy Story	3687	5	966318721
Jumanji	3687	4	966317199
Toy Story	3689	4	966311142
Jumanji	3689	3	966313205
Toy Story	3690	3	966308462
Grumpier old man	3690	3	966310070
Toy Story	3691	5	966610338
Jumanji	3691	3	966612710
Jumanji	3692	4	966396202
Toy Story	3693	3	966355480
Jumanji	3693	2	1035325435
Toy Story	3695	4	966303814
Toy Story	3696	5	966302466
Jumanji	3697	5	966302412
Jumanji	3698	1	966294089
Toy Story	3701	5	966291286
Toy Story	3702	4	966290206
Toy Story	3704	4	975380753
Toy Story	3705	5	966287951
Toy Story	3706	5	966376448
Toy Story	3709	5	966275789
Grumpier old man	3709	4	966276307
Toy Story	3710	4	966273722
Toy Story	3711	5	966271470
Jumanji	3711	5	966270677
Toy Story	3712	4	966272368
Jumanji	3712	3	966279538
Toy Story	3713	5	966270379
Toy Story	3715	5	966266368
Jumanji	3715	4	966265514
Toy Story	3716	4	966265821
Grumpier old man	3716	4	966266611
Toy Story	3717	5	966263949
Toy Story	3720	4	966251354
Toy Story	3721	4	966226250
Toy Story	3724	5	966220691
Grumpier old man	3724	3	966223278
Toy Story	3726	5	966218125
Jumanji	3726	4	966227394
Jumanji	3727	3	966309039
Toy Story	3729	5	967407996
Grumpier old man	3729	3	966571768
Toy Story	3735	4	966191607
Toy Story	3737	4	966188151
Toy Story	3738	5	966209247
Toy Story	3741	4	966159930
Toy Story	3743	4	966150607
Toy Story	3746	3	966137651
Grumpier old man	3746	1	1015279222
Toy Story	3749	5	966133515
Toy Story	3750	3	966128801
Toy Story	3751	5	966128204
Grumpier old man	3751	1	966132079
Toy Story	3752	5	966120933
Toy Story	3753	3	966120364
Toy Story	3755	5	966099039
Toy Story	3756	5	966103065
Jumanji	3756	3	966100015
Toy Story	3757	3	966096451
Toy Story	3758	3	966095325
Toy Story	3759	5	966094413
Toy Story	3760	5	966093322
Jumanji	3760	3	966096728
Grumpier old man	3762	1	966091548
Toy Story	3763	4	966093627
Toy Story	3766	4	966080969
Toy Story	3768	5	966064396
Toy Story	3769	5	966057521
Toy Story	3770	5	966049075
Jumanji	3771	2	966181525
Toy Story	3773	4	966043606
Jumanji	3773	4	966045524
Grumpier old man	3773	4	966045581
Toy Story	3774	3	966041319
Jumanji	3774	3	966041037
Toy Story	3775	5	966039701
Toy Story	3777	5	966035096
Jumanji	3777	2	966035655
Toy Story	3778	4	966036733
Jumanji	3778	3	966044591
Grumpier old man	3778	3	966038510
Toy Story	3780	5	966033105
Toy Story	3784	5	966022806
Toy Story	3789	5	966630878
Toy Story	3790	4	966039262
Toy Story	3792	4	967123169
Jumanji	3792	5	976803204
Grumpier old man	3792	2	980451762
Toy Story	3796	4	966014340
Grumpier old man	3796	3	966015808
Toy Story	3799	5	966006217
Toy Story	3804	5	965969770
Jumanji	3807	5	965965717
Toy Story	3808	5	965964822
Jumanji	3808	3	965970213
Toy Story	3813	5	965954859
Toy Story	3815	4	965952037
Toy Story	3816	3	965952318
Toy Story	3819	4	965948691
Jumanji	3819	4	965948934
Jumanji	3820	4	965946170
Toy Story	3821	4	974760788
Jumanji	3821	2	975780212
Toy Story	3822	2	965943538
Toy Story	3823	3	965953200
Toy Story	3824	4	990726708
Grumpier old man	3824	3	968676443
Jumanji	3827	4	966130041
Toy Story	3832	4	1006891525
Toy Story	3834	5	965928844
Jumanji	3834	4	966405040
Toy Story	3840	5	968549132
Toy Story	3841	2	965996269
Jumanji	3841	1	965995951
Toy Story	3842	4	965911924
Jumanji	3842	3	967986593
Toy Story	3843	1	965909176
Toy Story	3845	5	965886012
Toy Story	3848	5	965879765
Toy Story	3850	4	965880424
Toy Story	3853	5	965873880
Jumanji	3853	4	965875843
Toy Story	3857	5	970150562
Toy Story	3859	3	965926127
Toy Story	3862	5	965855859
Toy Story	3864	5	965854886
Toy Story	3868	4	965855312
Toy Story	3871	5	965844013
Toy Story	3872	4	965843768
Toy Story	3881	3	965826639
Toy Story	3883	3	967134250
Toy Story	3884	3	966020326
Jumanji	3884	4	967597729
Toy Story	3885	3	965811652
Toy Story	3886	5	965808782
Toy Story	3887	4	965806399
Jumanji	3887	3	965806208
Toy Story	3890	4	965798694
Toy Story	3892	5	965796031
Toy Story	3900	5	965875114
Grumpier old man	3900	5	965876785
Toy Story	3904	5	965764843
Toy Story	3907	5	965758574
Toy Story	3912	5	965754321
Toy Story	3913	5	965748346
Toy Story	3916	4	965759692
Toy Story	3921	4	965718659
Jumanji	3922	3	965713600
Toy Story	3929	4	965710527
Toy Story	3930	5	965705343
Toy Story	3933	5	965701265
Toy Story	3934	4	965705637
Jumanji	3934	3	965704331
Grumpier old man	3934	3	965707636
Toy Story	3935	5	965860867
Toy Story	3940	5	965696790
Toy Story	3942	1	966381072
Toy Story	3943	5	965690979
Toy Story	3945	4	965695012
Jumanji	3945	4	965690904
Toy Story	3946	5	965683119
Jumanji	3946	4	965756623
Toy Story	3948	4	965682239
Toy Story	3951	4	965677791
Jumanji	3951	3	965679829
Toy Story	3953	4	965678954
Grumpier old man	3957	2	965676420
Toy Story	3958	5	965675164
Jumanji	3958	1	965673960
Grumpier old man	3958	3	965673288
Toy Story	3963	3	965681770
Toy Story	3967	4	967551059
Grumpier old man	3967	2	967553778
Toy Story	3970	4	1019228142
Toy Story	3971	4	965859789
Jumanji	3971	3	965859870
Toy Story	3974	5	965655249
Toy Story	3975	5	965663964
Toy Story	3976	5	965652653
Toy Story	3977	4	965644579
Jumanji	3990	3	965595314
Toy Story	3992	4	965592430
Jumanji	3992	4	965592181
Toy Story	3993	2	965588103
Toy Story	3994	3	965587095
Jumanji	3994	4	966701050
Toy Story	3996	5	965583934
Toy Story	3997	5	965579916
Jumanji	3997	5	965579739
Toy Story	3999	5	965574537
Jumanji	3999	3	965574372
Grumpier old man	3999	4	965576770
Jumanji	4000	4	965570568
Toy Story	4001	4	965571751
Grumpier old man	4001	3	965572842
Toy Story	4005	5	965559464
Jumanji	4006	4	965552899
Toy Story	4007	4	965673279
Jumanji	4013	3	965537014
Toy Story	4016	5	965618971
Jumanji	4016	1	965534383
Jumanji	4020	3	965524602
Toy Story	4021	5	965523244
Jumanji	4021	3	965522998
Toy Story	4022	4	965521847
Jumanji	4022	4	965524907
Toy Story	4023	3	965519457
Toy Story	4028	1	966198358
Toy Story	4033	5	965512302
Jumanji	4033	3	965523737
Grumpier old man	4033	3	965513641
Toy Story	4036	5	965507389
Grumpier old man	4036	4	965508566
Toy Story	4037	3	965506843
Toy Story	4041	5	965503201
Jumanji	4041	4	965712197
Grumpier old man	4041	4	965714379
Jumanji	4042	1	965581609
Toy Story	4043	4	965502640
Toy Story	4048	5	965500143
Jumanji	4048	4	965499858
Grumpier old man	4048	3	965497597
Toy Story	4050	5	966620549
Toy Story	4055	3	965491680
Grumpier old man	4055	1	965492835
Toy Story	4058	3	965489985
Jumanji	4058	2	965491281
Toy Story	4059	3	965489877
Toy Story	4060	4	965489170
Toy Story	4062	4	965480951
Toy Story	4063	5	987566384
Toy Story	4064	5	965479132
Jumanji	4064	2	965481360
Toy Story	4077	4	965445695
Toy Story	4079	4	965442917
Grumpier old man	4079	5	990632527
Toy Story	4081	5	965440789
Toy Story	4082	4	965442009
Grumpier old man	4083	1	965437344
Toy Story	4085	4	965437842
Jumanji	4085	4	965454402
Toy Story	4086	5	965433049
Jumanji	4086	4	965502886
Toy Story	4088	4	965430531
Jumanji	4088	3	965432366
Toy Story	4089	5	965428947
Jumanji	4089	4	1025549989
Toy Story	4090	4	965427337
Toy Story	4092	5	965420852
Toy Story	4093	4	965420706
Toy Story	4094	5	966223211
Toy Story	4096	5	965418875
Jumanji	4096	3	965422437
Toy Story	4099	4	965416249
Toy Story	4104	5	965409796
Grumpier old man	4105	3	965409317
Toy Story	4106	5	965409119
Jumanji	4107	3	965690813
Toy Story	4112	5	965366809
Jumanji	4112	4	965366448
Toy Story	4114	3	965364325
Toy Story	4115	4	965369252
Jumanji	4115	4	965364030
Toy Story	4116	4	972099743
Toy Story	4118	5	965361438
Toy Story	4122	4	965699772
Jumanji	4123	3	965357032
Toy Story	4124	3	965443631
Jumanji	4124	3	965445754
Grumpier old man	4124	5	965445063
Toy Story	4126	5	972873564
Jumanji	4127	4	965355898
Grumpier old man	4129	2	965352999
Jumanji	4131	3	965351846
Toy Story	4133	5	965350794
Toy Story	4137	5	965348107
Toy Story	4140	4	965350340
Jumanji	4140	3	965357521
Grumpier old man	4140	3	965351957
Toy Story	4141	5	965349386
Jumanji	4141	3	965350995
Toy Story	4144	4	965346664
Toy Story	4149	5	965342252
Toy Story	4150	2	965341459
Jumanji	4150	2	965353175
Toy Story	4152	3	965341348
Toy Story	4153	5	965340868
Jumanji	4153	4	965340597
Toy Story	4159	5	965336912
Toy Story	4165	5	965334744
Toy Story	4167	4	965336888
Jumanji	4169	3	976588802
Grumpier old man	4169	2	976589831
Grumpier old man	4171	3	965335985
Toy Story	4177	5	965331613
Toy Story	4179	4	965331158
Toy Story	4183	3	965330111
Jumanji	4183	4	965331868
Toy Story	4186	3	965328072
Jumanji	4186	3	1017843286
Toy Story	4190	2	965325954
Toy Story	4191	3	965511305
Toy Story	4194	4	965326884
Toy Story	4197	5	965323914
Toy Story	4204	5	965322656
Toy Story	4206	5	965320968
Jumanji	4207	5	965326554
Toy Story	4213	4	965846278
Toy Story	4215	4	965323951
Toy Story	4217	4	965316896
Grumpier old man	4218	4	965318882
Toy Story	4220	5	965317530
Jumanji	4222	3	965314463
Toy Story	4224	5	965314487
Toy Story	4225	4	965314363
Toy Story	4226	5	965313311
Jumanji	4227	3	965314948
Grumpier old man	4227	2	965324274
Toy Story	4229	4	965312408
Toy Story	4231	5	965311057
Toy Story	4233	3	965312721
Toy Story	4234	4	965311661
Jumanji	4234	2	965310820
Toy Story	4237	4	965311490
Toy Story	4238	3	965343139
Jumanji	4238	2	965342960
Grumpier old man	4238	3	965344180
Toy Story	4242	4	965312337
Jumanji	4242	4	965312117
Toy Story	4251	3	965308286
Toy Story	4253	4	965308181
Toy Story	4258	5	966004554
Grumpier old man	4258	3	980276408
Toy Story	4260	4	972110302
Toy Story	4261	5	965305427
Jumanji	4262	3	965305388
Toy Story	4265	4	965303835
Toy Story	4269	5	965302206
Toy Story	4271	5	965302857
Jumanji	4271	2	965306692
Toy Story	4275	3	965299387
Toy Story	4277	5	981448353
Jumanji	4277	4	966422244
Jumanji	4279	3	965285649
Grumpier old man	4281	5	965284632
Toy Story	4285	4	965279505
Jumanji	4285	4	965278724
Grumpier old man	4285	5	965281199
Toy Story	4286	4	965278384
Toy Story	4290	5	965275359
Toy Story	4294	4	965274439
Toy Story	4299	4	965269536
Toy Story	4300	3	965267242
Toy Story	4303	3	965268877
Toy Story	4305	4	965264727
Grumpier old man	4305	3	1041431749
Toy Story	4309	4	965722754
Toy Story	4310	4	966026457
Toy Story	4312	5	965258532
Jumanji	4312	4	965697696
Grumpier old man	4312	3	1001627270
Toy Story	4315	5	965257790
Toy Story	4316	4	965255163
Toy Story	4318	5	965339633
Jumanji	4318	3	965339396
Grumpier old man	4318	4	965340903
Toy Story	4322	4	976572338
Jumanji	4322	3	965386756
Toy Story	4329	5	965243218
Jumanji	4333	3	965242392
Toy Story	4335	5	965238493
Jumanji	4336	3	965242072
Grumpier old man	4336	5	965238379
Toy Story	4337	3	965237137
Toy Story	4342	4	965230756
Toy Story	4343	4	965224445
Grumpier old man	4343	3	965228417
Toy Story	4344	5	965234317
Jumanji	4344	4	965670516
Toy Story	4345	4	966266889
Jumanji	4345	3	966273346
Toy Story	4346	3	965228653
Toy Story	4347	4	965217856
Toy Story	4352	5	965192626
Jumanji	4352	3	965233081
Grumpier old man	4352	3	965534313
Jumanji	4354	1	966753224
Toy Story	4356	3	965190848
Grumpier old man	4357	4	965189055
Jumanji	4359	4	965190373
Toy Story	4360	3	965187347
Jumanji	4360	2	965187843
Grumpier old man	4360	3	965190086
Toy Story	4361	5	965186682
Toy Story	4363	5	965184019
Jumanji	4363	5	965185385
Jumanji	4364	2	965184604
Toy Story	4367	4	967945853
Jumanji	4374	4	965179152
Toy Story	4375	4	965178174
Toy Story	4379	4	965175536
Toy Story	4384	4	965172161
Jumanji	4384	3	965363903
Toy Story	4386	5	965168404
Jumanji	4386	4	965247443
Toy Story	4387	4	965178501
Jumanji	4387	3	965250686
Toy Story	4388	4	966141334
Jumanji	4388	4	965218961
Toy Story	4389	5	965164577
Toy Story	4390	4	965164304
Jumanji	4390	3	965162874
Grumpier old man	4390	4	965165549
Toy Story	4395	3	965159784
Toy Story	4399	4	965159532
Jumanji	4404	3	965158489
Grumpier old man	4404	3	965157972
Toy Story	4407	4	965155382
Toy Story	4408	5	965155144
Toy Story	4409	5	965152931
Toy Story	4414	4	965702986
Toy Story	4416	4	965325163
Toy Story	4422	5	965788559
Toy Story	4425	4	965107371
Toy Story	4427	5	965103513
Toy Story	4430	4	965104379
Grumpier old man	4430	2	965105747
Toy Story	4436	5	965097783
Toy Story	4437	4	965100438
Toy Story	4438	4	965097646
Toy Story	4443	1	965095720
Toy Story	4444	5	965089115
Toy Story	4446	4	965091874
Jumanji	4446	3	965089266
Grumpier old man	4446	3	965092752
Jumanji	4447	3	965146028
Toy Story	4448	4	965087920
Jumanji	4448	3	966449544
Toy Story	4449	5	965088294
Toy Story	4451	3	965087135
Toy Story	4452	5	965087529
Toy Story	4456	5	965077903
Jumanji	4456	2	965230397
Toy Story	4458	4	965096620
Grumpier old man	4467	3	1032406442
Toy Story	4470	5	965066846
Jumanji	4472	3	965065838
Toy Story	4473	4	965063468
Toy Story	4478	4	983991558
Grumpier old man	4478	3	991840300
Toy Story	4480	4	965025342
Toy Story	4482	5	965018387
Jumanji	4482	1	965021030
Grumpier old man	4483	3	965019432
Toy Story	4489	5	965011269
Jumanji	4490	3	965008769
Grumpier old man	4491	4	965007542
Jumanji	4497	2	972442732
Jumanji	4498	2	964999041
Toy Story	4502	4	965097256
Jumanji	4502	3	965096353
Toy Story	4506	5	964981763
Toy Story	4507	4	964982703
Grumpier old man	4507	4	964981247
Jumanji	4508	3	964983061
Grumpier old man	4508	1	964987945
Toy Story	4509	5	965018485
Toy Story	4510	5	964979459
Jumanji	4510	2	966788613
Toy Story	4512	5	964979370
Toy Story	4513	4	964984377
Toy Story	4517	4	964862489
Toy Story	4518	5	964844256
Toy Story	4522	4	964826416
Toy Story	4523	4	965059261
Toy Story	4524	5	964812445
Jumanji	4524	4	964815052
Grumpier old man	4524	4	964814813
Toy Story	4530	4	964741606
Toy Story	4531	3	965155368
Toy Story	4533	2	964731786
Toy Story	4535	4	964719374
Grumpier old man	4535	5	964721002
Toy Story	4536	3	964718371
Toy Story	4538	2	964707961
Toy Story	4540	4	964674385
Toy Story	4541	4	964673565
Jumanji	4541	3	964713133
Toy Story	4543	5	964672149
Toy Story	4546	4	964656523
Toy Story	4553	5	964554681
Toy Story	4556	4	964628215
Jumanji	4556	4	965061312
Toy Story	4560	3	964813020
Toy Story	4561	5	964497430
Toy Story	4562	4	964495456
Jumanji	4567	4	964638754
Toy Story	4571	5	964468158
Toy Story	4572	5	964462212
Jumanji	4572	4	964461304
Jumanji	4577	2	964405311
Toy Story	4578	4	964448649
Toy Story	4579	5	969750910
Toy Story	4581	4	964379232
Toy Story	4585	4	964323561
Jumanji	4585	5	964323312
Toy Story	4588	5	964315595
Toy Story	4589	5	964312482
Toy Story	4591	5	964304729
Jumanji	4591	4	964305545
Toy Story	4592	3	965448162
Toy Story	4595	5	964653457
Toy Story	4596	4	964223392
Toy Story	4598	5	964216873
Toy Story	4599	4	964211621
Jumanji	4600	3	969349084
Toy Story	4601	4	964212136
Jumanji	4601	4	964207958
Toy Story	4602	3	978838387
Toy Story	4606	3	964200622
Toy Story	4607	5	964307412
Toy Story	4610	4	984860682
Jumanji	4610	3	984860491
Grumpier old man	4619	2	968450556
Toy Story	4626	2	964117136
Toy Story	4631	3	964040271
Toy Story	4633	3	964036615
Jumanji	4633	5	964036719
Toy Story	4635	4	964034339
Jumanji	4635	4	964144445
Toy Story	4637	3	964026538
Grumpier old man	4637	1	964034498
Toy Story	4638	4	964020448
Toy Story	4640	5	1017428648
Jumanji	4640	1	964020354
Toy Story	4641	5	965059846
Toy Story	4643	4	963998178
Toy Story	4647	1	963965074
Toy Story	4650	4	963963107
Toy Story	4653	3	975533233
Toy Story	4655	5	963900459
Toy Story	4656	4	963895109
Jumanji	4656	3	963894679
Toy Story	4658	5	963966666
Jumanji	4658	2	963966530
Toy Story	4659	5	963876378
Toy Story	4666	5	963843949
Jumanji	4666	3	963844979
Toy Story	4669	3	963802631
Toy Story	4671	5	963794641
Toy Story	4673	4	963762065
Grumpier old man	4673	4	963772009
Toy Story	4681	1	963681962
Toy Story	4682	5	965521591
Toy Story	4687	5	963623211
Jumanji	4687	3	963629771
Toy Story	4695	2	963597447
Jumanji	4697	4	963596600
Jumanji	4699	4	963564755
Toy Story	4701	5	963545455
Toy Story	4704	4	963533593
Jumanji	4704	3	963533342
Grumpier old man	4704	2	963534424
Toy Story	4705	4	963534698
Toy Story	4708	4	963517435
Toy Story	4711	4	963491004
Grumpier old man	4713	3	963450051
Toy Story	4715	5	963445885
Grumpier old man	4715	2	963508577
Toy Story	4718	5	963429354
Jumanji	4719	5	963417485
Toy Story	4725	5	963375128
Jumanji	4725	3	963374639
Jumanji	4726	4	963990405
Toy Story	4729	4	963350989
Grumpier old man	4729	2	963351880
Toy Story	4731	3	963337552
Toy Story	4732	4	963407045
Jumanji	4733	4	963673510
Toy Story	4736	3	963630538
Jumanji	4736	3	963632024
Toy Story	4739	5	963877568
Toy Story	4744	5	1038922871
Toy Story	4745	4	963249922
Toy Story	4746	4	963245092
Toy Story	4748	5	963275629
Grumpier old man	4748	4	963273061
Toy Story	4750	5	963191116
Toy Story	4754	5	963184713
Grumpier old man	4754	3	963180243
Toy Story	4757	5	978803666
Toy Story	4759	2	963196620
Toy Story	4764	5	995409366
Toy Story	4765	3	965513500
Toy Story	4776	5	963028857
Toy Story	4779	4	963018360
Toy Story	4781	3	982445539
Toy Story	4784	5	963250136
Toy Story	4785	5	963001617
Grumpier old man	4785	4	963006676
Toy Story	4786	5	963008035
Jumanji	4786	3	963003001
Toy Story	4788	4	962998447
Jumanji	4788	3	962997426
Toy Story	4790	4	970349515
Toy Story	4794	5	962996175
Toy Story	4796	4	962986094
Jumanji	4796	3	962988064
Toy Story	4797	5	962996970
Toy Story	4799	3	963098389
Grumpier old man	4806	3	962936752
Toy Story	4808	5	962935093
Jumanji	4808	4	962937210
Jumanji	4810	2	962934636
Toy Story	4813	5	962930223
Grumpier old man	4813	2	962930679
Toy Story	4814	4	962991528
Toy Story	4818	4	962923726
Toy Story	4819	4	962921368
Jumanji	4819	5	962923274
Toy Story	4823	3	962918961
Toy Story	4824	4	962916151
Jumanji	4824	3	962917160
Grumpier old man	4828	3	962906018
Toy Story	4830	4	962906179
Jumanji	4830	3	962906097
Toy Story	4831	5	962902432
Toy Story	4834	3	979094751
Jumanji	4834	4	979095001
Toy Story	4835	5	962896171
Toy Story	4837	4	962893062
Grumpier old man	4837	1	962896513
Toy Story	4840	4	962857461
Toy Story	4841	4	962852607
Toy Story	4847	5	962834462
Toy Story	4855	5	962847874
Jumanji	4855	3	962847578
Toy Story	4858	4	963746718
Toy Story	4861	5	964405772
Toy Story	4864	4	962819921
Toy Story	4865	5	962820215
Toy Story	4867	4	962850398
Jumanji	4867	3	962851513
Toy Story	4876	5	962766387
Toy Story	4877	5	962766128
Toy Story	4884	3	962743974
Toy Story	4887	4	962738871
Jumanji	4888	4	962739422
Toy Story	4889	5	962736646
Toy Story	4890	3	962740000
Toy Story	4897	5	962715169
Jumanji	4897	2	962717490
Toy Story	4898	4	962712142
Toy Story	4899	4	962703484
Toy Story	4902	3	962685262
Jumanji	4902	4	962685711
Toy Story	4904	5	962684718
Toy Story	4905	1	962681831
Toy Story	4906	5	962744959
Toy Story	4908	5	962685668
Jumanji	4908	4	962686193
Toy Story	4909	5	962680099
Toy Story	4914	3	962677541
Toy Story	4915	5	962676444
Toy Story	4916	2	962675555
Toy Story	4918	3	962678920
Toy Story	4921	5	962780132
Toy Story	4922	5	962669335
Toy Story	4925	5	962663249
Toy Story	4926	4	962719959
Toy Story	4927	5	962661629
Toy Story	4928	4	962669229
Toy Story	4932	5	962650570
Toy Story	4934	4	962648295
Grumpier old man	4934	3	962648212
Toy Story	4937	4	962646314
Toy Story	4939	4	962790388
Toy Story	4942	5	962643583
Toy Story	4945	4	962642235
Toy Story	4946	4	962642234
Toy Story	4948	3	962649825
Toy Story	4950	4	962640147
Grumpier old man	4950	2	962947180
Toy Story	4951	4	962644821
Toy Story	4953	4	962639325
Jumanji	4953	4	962640581
Toy Story	4954	4	962638088
Toy Story	4957	4	962759439
Jumanji	4957	2	962638549
Toy Story	4958	4	962636367
Jumanji	4958	3	1044984022
Toy Story	4961	3	962633792
Grumpier old man	4962	2	963097178
Toy Story	4963	4	962624564
Toy Story	4964	4	962615515
Jumanji	4965	4	962613223
Toy Story	4967	3	962610711
Toy Story	4971	4	962606551
Toy Story	4972	5	962607723
Toy Story	4973	5	962606043
Toy Story	4975	3	962607484
Jumanji	4975	3	962607167
Toy Story	4979	5	962606062
Jumanji	4979	3	962599976
Grumpier old man	4979	2	984546110
Toy Story	4983	4	975559348
Toy Story	4989	5	962593444
Toy Story	4990	3	962847795
Toy Story	4995	4	962592818
Toy Story	4998	3	962592170
Toy Story	4999	5	962591848
Jumanji	5000	5	962596781
Jumanji	5001	4	1019973871
Toy Story	5005	4	962590212
Toy Story	5009	3	962586112
Toy Story	5011	4	962584889
Jumanji	5011	4	962585746
Grumpier old man	5011	3	962636741
Toy Story	5015	5	962593048
Toy Story	5026	4	962578468
Jumanji	5026	3	962580556
Grumpier old man	5026	3	962581543
Jumanji	5030	3	962564826
Toy Story	5032	4	962560806
Toy Story	5034	4	996342562
Toy Story	5035	5	962555395
Toy Story	5037	5	962547743
Toy Story	5038	5	962521374
Toy Story	5042	4	962505778
Toy Story	5046	5	962500233
Jumanji	5046	2	962501782
Toy Story	5047	4	962496299
Toy Story	5049	4	962499179
Toy Story	5053	5	987896204
Toy Story	5054	5	962486893
Jumanji	5054	3	1025053074
Toy Story	5061	5	962482463
Jumanji	5063	3	962480164
Toy Story	5065	5	962476039
Toy Story	5070	4	962468268
Toy Story	5074	4	962428734
Jumanji	5074	2	965136938
Toy Story	5077	4	962566391
Toy Story	5081	5	966281396
Toy Story	5083	2	962464589
Toy Story	5084	3	962399881
Jumanji	5084	3	962766678
Grumpier old man	5084	3	962400424
Toy Story	5086	4	962395999
Toy Story	5087	5	962397211
Toy Story	5090	5	962390522
Toy Story	5093	3	962385058
Toy Story	5099	5	962367359
Toy Story	5100	5	962386812
Jumanji	5100	5	962409350
Toy Story	5102	4	982890348
Toy Story	5106	5	962334773
Toy Story	5107	3	962335244
Toy Story	5108	4	962337883
Jumanji	5108	3	962339903
Grumpier old man	5108	2	962338920
Jumanji	5112	2	962329359
Toy Story	5114	5	962312786
Jumanji	5114	5	962312576
Toy Story	5118	3	962297633
Toy Story	5120	3	962257776
Toy Story	5121	4	962238505
Toy Story	5126	4	962154615
